"V1"
"Fibroblast,MNT,LTBP3"
"Fibroblast,MNT,VEGFA"
"MSC,FLI1,TNC"
"Megakaryocyte,CXCR4,STAT2"
"Megakaryocyte,AXL,FOXO3"
"Megakaryocyte,CD247,FOXO3"
"Megakaryocyte,ITGB1,FOXO3"
"Megakaryocyte,STAT2,LGALS3BP"
"Megakaryocyte,E2F4,ALCAM"
"Megakaryocyte,E2F4,ARF6"
"Megakaryocyte,E2F4,CALR"
"Megakaryocyte,E2F4,CD99"
"Megakaryocyte,E2F4,CLEC2D"
"Megakaryocyte,E2F4,GRN"
"Megakaryocyte,E2F4,HLA-DMA"
"Megakaryocyte,E2F4,LGALS1"
"Megakaryocyte,E2F4,LGALS3"
"Neural,LRP6,STAT1"
"Neural,PTPRF,STAT1"
"Neural,PTPRF,TP73"
"Neural,LRP6,JUN"
"Neural,PTPRF,JUN"
"Neural,PTPRF,RBPJ"
"Neural,BACH1,CD99"
"Neural,STAT1,LAMC1"
