Fibroblast,Fibroblast,E2F7,THBS1,Transcription_Factor,Ligand,0.532640118679104
Fibroblast,Fibroblast,E2F7,TNFRSF1A,Transcription_Factor,Ligand,0.532640118679104
Fibroblast,Fibroblast,ELF3,ALCAM,Transcription_Factor,Ligand,0.292403404402428
Fibroblast,Fibroblast,ELF3,ANXA2,Transcription_Factor,Ligand,0.292403404402428
Fibroblast,Fibroblast,ELF3,LIFR,Transcription_Factor,Ligand,0.292403404402428
Fibroblast,Fibroblast,ELF3,VCAN,Transcription_Factor,Ligand,0.292403404402428
Fibroblast,Fibroblast,EOMES,LIFR,Transcription_Factor,Ligand,0.185900404153098
Fibroblast,Fibroblast,EPAS1,INHBA,Transcription_Factor,Ligand,0.290351925261052
Fibroblast,Fibroblast,EPAS1,TFRC,Transcription_Factor,Ligand,0.290351925261052
Fibroblast,Fibroblast,EPAS1,VEGFA,Transcription_Factor,Ligand,0.290351925261052
Fibroblast,Fibroblast,ETV4,ALCAM,Transcription_Factor,Ligand,0.321430601514016
Fibroblast,Fibroblast,ETV4,CIRBP,Transcription_Factor,Ligand,0.321430601514016
Fibroblast,Fibroblast,ETV4,FST,Transcription_Factor,Ligand,0.321430601514016
Fibroblast,Fibroblast,ETV4,GPI,Transcription_Factor,Ligand,0.321430601514016
Fibroblast,Fibroblast,ETV4,GRN,Transcription_Factor,Ligand,0.321430601514016
Fibroblast,Fibroblast,ETV4,GSTO1,Transcription_Factor,Ligand,0.321430601514016
Fibroblast,Fibroblast,ETV4,SERPINF1,Transcription_Factor,Ligand,0.321430601514016
Fibroblast,Fibroblast,ETV4,SPP1,Transcription_Factor,Ligand,0.321430601514016
Fibroblast,Fibroblast,ETV4,VEGFA,Transcription_Factor,Ligand,0.321430601514016
Fibroblast,Fibroblast,FOSL1,ALCAM,Transcription_Factor,Ligand,0.157096430050475
Fibroblast,Fibroblast,FOSL1,ANXA1,Transcription_Factor,Ligand,0.157096430050475
Fibroblast,Fibroblast,FOSL1,ANXA2,Transcription_Factor,Ligand,0.157096430050475
Fibroblast,Fibroblast,FOSL1,S100A10,Transcription_Factor,Ligand,0.157096430050475
Fibroblast,Fibroblast,FOSL2,ALCAM,Transcription_Factor,Ligand,0.345960414928326
Fibroblast,Fibroblast,FOSL2,ANXA1,Transcription_Factor,Ligand,0.345960414928326
Fibroblast,Fibroblast,FOSL2,ANXA2,Transcription_Factor,Ligand,0.345960414928326
Fibroblast,Fibroblast,FOSL2,S100A10,Transcription_Factor,Ligand,0.345960414928326
Fibroblast,Fibroblast,FOSL2,TGFB1,Transcription_Factor,Ligand,0.345960414928326
Fibroblast,Fibroblast,FOXA2,ALCAM,Transcription_Factor,Ligand,0.169607600101814
Fibroblast,Fibroblast,FOXA2,LAMC1,Transcription_Factor,Ligand,0.169607600101814
Fibroblast,Fibroblast,GABPA,HDGF,Transcription_Factor,Ligand,0.0721798434996704
Fibroblast,Fibroblast,GABPA,LTBP3,Transcription_Factor,Ligand,0.0721798434996704
Fibroblast,Fibroblast,GATA6,DKK1,Transcription_Factor,Ligand,0.18775112843463
Fibroblast,Fibroblast,GATA6,LAMC1,Transcription_Factor,Ligand,0.18775112843463
Fibroblast,Fibroblast,GATA6,LGALS3,Transcription_Factor,Ligand,0.18775112843463
Fibroblast,Fibroblast,GATA6,LIFR,Transcription_Factor,Ligand,0.18775112843463
Fibroblast,Fibroblast,GATA6,S100A10,Transcription_Factor,Ligand,0.18775112843463
Fibroblast,Fibroblast,GATA6,WNT5B,Transcription_Factor,Ligand,0.18775112843463
Fibroblast,Fibroblast,GLI1,ALCAM,Transcription_Factor,Ligand,0.288043072071157
Fibroblast,Fibroblast,GLI1,S100A9,Transcription_Factor,Ligand,0.288043072071157
Fibroblast,Fibroblast,GLI1,SPP1,Transcription_Factor,Ligand,0.288043072071157
Fibroblast,Fibroblast,GLI1,TP53,Transcription_Factor,Ligand,0.288043072071157
Fibroblast,Fibroblast,GLI1,WNT5A,Transcription_Factor,Ligand,0.288043072071157
Fibroblast,Fibroblast,GLI2,CLEC2B,Transcription_Factor,Ligand,0.723986772033501
Fibroblast,Fibroblast,GLI2,EFEMP1,Transcription_Factor,Ligand,0.723986772033501
Fibroblast,Fibroblast,GLI2,FST,Transcription_Factor,Ligand,0.723986772033501
Fibroblast,Fibroblast,GLI2,HLA-E,Transcription_Factor,Ligand,0.723986772033501
Fibroblast,Fibroblast,GLI2,LUM,Transcription_Factor,Ligand,0.723986772033501
Fibroblast,Fibroblast,GLI2,WNT5B,Transcription_Factor,Ligand,0.723986772033501
Fibroblast,Fibroblast,GRHL2,ALCAM,Transcription_Factor,Ligand,0.389092489266887
Fibroblast,Fibroblast,GRHL2,ANXA2,Transcription_Factor,Ligand,0.389092489266887
Fibroblast,Fibroblast,GRHL2,S100A10,Transcription_Factor,Ligand,0.389092489266887
Fibroblast,Fibroblast,HIF1A,CCL5,Transcription_Factor,Ligand,0.133172523622757
Fibroblast,Fibroblast,HIF1A,CXCL12,Transcription_Factor,Ligand,0.133172523622757
Fibroblast,Fibroblast,HIF1A,INHBA,Transcription_Factor,Ligand,0.133172523622757
Fibroblast,Fibroblast,HIF1A,KITLG,Transcription_Factor,Ligand,0.133172523622757
Fibroblast,Fibroblast,HIF1A,LAMA4,Transcription_Factor,Ligand,0.133172523622757
Fibroblast,Fibroblast,HIF1A,LGALS1,Transcription_Factor,Ligand,0.133172523622757
Fibroblast,Fibroblast,HIF1A,LGALS8,Transcription_Factor,Ligand,0.133172523622757
Fibroblast,Fibroblast,HIF1A,MDK,Transcription_Factor,Ligand,0.133172523622757
Fibroblast,Fibroblast,HIF1A,MICA,Transcription_Factor,Ligand,0.133172523622757
Fibroblast,Fibroblast,HIF1A,MIF,Transcription_Factor,Ligand,0.133172523622757
Fibroblast,Fibroblast,HIF1A,TFRC,Transcription_Factor,Ligand,0.133172523622757
Fibroblast,Fibroblast,HIF1A,TP53,Transcription_Factor,Ligand,0.133172523622757
Fibroblast,Fibroblast,HIF1A,VEGFA,Transcription_Factor,Ligand,0.133172523622757
Fibroblast,Fibroblast,HIF1A,VEGFB,Transcription_Factor,Ligand,0.133172523622757
Fibroblast,Fibroblast,HNF1A,VEGFA,Transcription_Factor,Ligand,0.217168135831182
Fibroblast,Fibroblast,HNF1B,ALCAM,Transcription_Factor,Ligand,0.220752566910406
Fibroblast,Fibroblast,HNF1B,ANXA2,Transcription_Factor,Ligand,0.220752566910406
Fibroblast,Fibroblast,HNF1B,LAMC1,Transcription_Factor,Ligand,0.220752566910406
Fibroblast,Fibroblast,HOXB7,COL12A1,Transcription_Factor,Ligand,0.376561128551973
Fibroblast,Fibroblast,HOXB7,VEGFA,Transcription_Factor,Ligand,0.376561128551973
Fibroblast,Fibroblast,HOXB7,WNT5A,Transcription_Factor,Ligand,0.376561128551973
Fibroblast,Fibroblast,JUND,ANXA1,Transcription_Factor,Ligand,0.102426233745367
Fibroblast,Fibroblast,JUND,ANXA2,Transcription_Factor,Ligand,0.102426233745367
Fibroblast,Fibroblast,JUND,CCL5,Transcription_Factor,Ligand,0.102426233745367
Fibroblast,Fibroblast,JUND,CIRBP,Transcription_Factor,Ligand,0.102426233745367
Fibroblast,Fibroblast,JUND,S100A10,Transcription_Factor,Ligand,0.102426233745367
Fibroblast,Fibroblast,JUND,SPP1,Transcription_Factor,Ligand,0.102426233745367
Fibroblast,Fibroblast,JUND,TGFB1,Transcription_Factor,Ligand,0.102426233745367
Fibroblast,Fibroblast,KDM5B,ANXA2,Transcription_Factor,Ligand,0.239237587757432
Fibroblast,Fibroblast,KDM5B,CIRBP,Transcription_Factor,Ligand,0.239237587757432
Fibroblast,Fibroblast,KDM5B,FST,Transcription_Factor,Ligand,0.239237587757432
Fibroblast,Fibroblast,KDM5B,LTBP3,Transcription_Factor,Ligand,0.239237587757432
Fibroblast,Fibroblast,KDM5B,VEGFA,Transcription_Factor,Ligand,0.239237587757432
Fibroblast,Fibroblast,KLF10,TGFB1,Transcription_Factor,Ligand,0.477569706658366
Fibroblast,Fibroblast,KLF4,ALCAM,Transcription_Factor,Ligand,0.412069868714974
Fibroblast,Fibroblast,KLF4,ANXA2,Transcription_Factor,Ligand,0.412069868714974
Fibroblast,Fibroblast,KLF4,CIRBP,Transcription_Factor,Ligand,0.412069868714974
Fibroblast,Fibroblast,KLF4,HSPA8,Transcription_Factor,Ligand,0.412069868714974
Fibroblast,Fibroblast,KLF4,LGALS3,Transcription_Factor,Ligand,0.412069868714974
Fibroblast,Fibroblast,KLF4,S100A10,Transcription_Factor,Ligand,0.412069868714974
Fibroblast,Fibroblast,KLF4,TP53,Transcription_Factor,Ligand,0.412069868714974
Fibroblast,Fibroblast,KLF4,VEGFA,Transcription_Factor,Ligand,0.412069868714974
Fibroblast,Fibroblast,KLF6,ANXA1,Transcription_Factor,Ligand,0.0579491596854773
Fibroblast,Fibroblast,KLF6,ANXA2,Transcription_Factor,Ligand,0.0579491596854773
Fibroblast,Fibroblast,KLF6,LAMC1,Transcription_Factor,Ligand,0.0579491596854773
Fibroblast,Fibroblast,KLF6,LGALS3,Transcription_Factor,Ligand,0.0579491596854773
Fibroblast,Fibroblast,KLF9,ALCAM,Transcription_Factor,Ligand,0.115924896011348
Fibroblast,Fibroblast,KLF9,ANXA2,Transcription_Factor,Ligand,0.115924896011348
Fibroblast,Fibroblast,KLF9,CIRBP,Transcription_Factor,Ligand,0.115924896011348
Fibroblast,Fibroblast,KLF9,FBLN1,Transcription_Factor,Ligand,0.115924896011348
Fibroblast,Fibroblast,KLF9,LTBP3,Transcription_Factor,Ligand,0.115924896011348
Fibroblast,Fibroblast,KLF9,S100A10,Transcription_Factor,Ligand,0.115924896011348
Fibroblast,Fibroblast,KLF9,VEGFA,Transcription_Factor,Ligand,0.115924896011348
Fibroblast,Fibroblast,LHX2,ANXA1,Transcription_Factor,Ligand,0.684187748122108
Fibroblast,Fibroblast,LHX2,ANXA2,Transcription_Factor,Ligand,0.684187748122108
Fibroblast,Fibroblast,LHX2,THBS1,Transcription_Factor,Ligand,0.684187748122108
Fibroblast,Fibroblast,MAFF,ALCAM,Transcription_Factor,Ligand,0.100402997828531
Fibroblast,Fibroblast,MAFF,ANXA1,Transcription_Factor,Ligand,0.100402997828531
Fibroblast,Fibroblast,MAFF,ANXA2,Transcription_Factor,Ligand,0.100402997828531
Fibroblast,Fibroblast,MAFF,LIFR,Transcription_Factor,Ligand,0.100402997828531
Fibroblast,Fibroblast,MAFK,ALCAM,Transcription_Factor,Ligand,0.289820316799456
Fibroblast,Fibroblast,MAFK,ANXA2,Transcription_Factor,Ligand,0.289820316799456
Fibroblast,Fibroblast,MAFK,COL12A1,Transcription_Factor,Ligand,0.289820316799456
Fibroblast,Fibroblast,MAX,ANXA2,Transcription_Factor,Ligand,0.268416760404945
Fibroblast,Fibroblast,MAX,CIRBP,Transcription_Factor,Ligand,0.268416760404945
Fibroblast,Fibroblast,MAX,HDGF,Transcription_Factor,Ligand,0.268416760404945
Fibroblast,Fibroblast,MAZ,CIRBP,Transcription_Factor,Ligand,0.151661486808618
Fibroblast,Fibroblast,MAZ,LTBP3,Transcription_Factor,Ligand,0.151661486808618
Fibroblast,Fibroblast,MAZ,TNFRSF1A,Transcription_Factor,Ligand,0.151661486808618
Fibroblast,Fibroblast,MAZ,VEGFA,Transcription_Factor,Ligand,0.151661486808618
Fibroblast,Fibroblast,MBD3,CIRBP,Transcription_Factor,Ligand,0.36417224072026
Fibroblast,Fibroblast,MBD3,LTBP3,Transcription_Factor,Ligand,0.36417224072026
Fibroblast,Fibroblast,MBD3,S100A10,Transcription_Factor,Ligand,0.36417224072026
Fibroblast,Fibroblast,MYBL2,ANXA2,Transcription_Factor,Ligand,0.0340444294555637
Fibroblast,Fibroblast,MYBL2,FST,Transcription_Factor,Ligand,0.0340444294555637
Fibroblast,Fibroblast,MYBL2,LGALS8,Transcription_Factor,Ligand,0.0340444294555637
Fibroblast,Fibroblast,MYOD1,FBLN1,Transcription_Factor,Ligand,0.358935410813041
Fibroblast,Fibroblast,MYOD1,WNT5B,Transcription_Factor,Ligand,0.358935410813041
Fibroblast,Fibroblast,NCOA2,PECAM1,Transcription_Factor,Ligand,0.153357698551966
Fibroblast,Fibroblast,NCOA3,ALCAM,Transcription_Factor,Ligand,0.358060228116716
Fibroblast,Fibroblast,NCOA3,PECAM1,Transcription_Factor,Ligand,0.358060228116716
Fibroblast,Fibroblast,NR3C1,ALCAM,Transcription_Factor,Ligand,0.25579234963603
Fibroblast,Fibroblast,NR3C1,ANXA2,Transcription_Factor,Ligand,0.25579234963603
Fibroblast,Fibroblast,NR3C1,FBLN1,Transcription_Factor,Ligand,0.25579234963603
Fibroblast,Fibroblast,NR3C1,GZMA,Transcription_Factor,Ligand,0.25579234963603
Fibroblast,Fibroblast,NR3C1,LAMC1,Transcription_Factor,Ligand,0.25579234963603
Fibroblast,Fibroblast,NR3C1,LIFR,Transcription_Factor,Ligand,0.25579234963603
Fibroblast,Fibroblast,NR3C1,SPP1,Transcription_Factor,Ligand,0.25579234963603
Fibroblast,Fibroblast,NR3C1,TP53,Transcription_Factor,Ligand,0.25579234963603
Fibroblast,Fibroblast,NR4A1,COL12A1,Transcription_Factor,Ligand,0.247199831908868
Fibroblast,Fibroblast,ONECUT1,ALCAM,Transcription_Factor,Ligand,0.0812239545441551
Fibroblast,Fibroblast,OTX2,ALCAM,Transcription_Factor,Ligand,0.379166916519111
Fibroblast,Fibroblast,OTX2,ANXA1,Transcription_Factor,Ligand,0.379166916519111
Fibroblast,Fibroblast,OTX2,ANXA2,Transcription_Factor,Ligand,0.379166916519111
Fibroblast,Fibroblast,OTX2,DKK1,Transcription_Factor,Ligand,0.379166916519111
Fibroblast,Fibroblast,OTX2,EFEMP1,Transcription_Factor,Ligand,0.379166916519111
Fibroblast,Fibroblast,PAX6,ANXA1,Transcription_Factor,Ligand,0.791523417240181
Fibroblast,Fibroblast,PAX6,ANXA2,Transcription_Factor,Ligand,0.791523417240181
Fibroblast,Fibroblast,PAX6,DKK1,Transcription_Factor,Ligand,0.791523417240181
Fibroblast,Fibroblast,PAX6,EFEMP1,Transcription_Factor,Ligand,0.791523417240181
Fibroblast,Fibroblast,PAX6,KITLG,Transcription_Factor,Ligand,0.791523417240181
Fibroblast,Fibroblast,PAX6,SPARC,Transcription_Factor,Ligand,0.791523417240181
Fibroblast,Fibroblast,PBX3,ALCAM,Transcription_Factor,Ligand,0.803119278794819
Fibroblast,Fibroblast,PBX3,ANXA1,Transcription_Factor,Ligand,0.803119278794819
Fibroblast,Fibroblast,PBX3,ANXA2,Transcription_Factor,Ligand,0.803119278794819
Fibroblast,Fibroblast,PGR,ANXA2,Transcription_Factor,Ligand,0.260819620455551
Fibroblast,Fibroblast,PGR,VEGFA,Transcription_Factor,Ligand,0.260819620455551
Fibroblast,Fibroblast,POU2F2,SEMA7A,Transcription_Factor,Ligand,0.0769951525850308
Fibroblast,Fibroblast,POU2F2,SPP1,Transcription_Factor,Ligand,0.0769951525850308
Fibroblast,Fibroblast,POU4F2,ALCAM,Transcription_Factor,Ligand,0.180320475520633
Fibroblast,Fibroblast,POU4F2,VCAN,Transcription_Factor,Ligand,0.180320475520633
Fibroblast,Fibroblast,POU5F1,DKK1,Transcription_Factor,Ligand,0.0953864235969506
Fibroblast,Fibroblast,POU5F1,INHBA,Transcription_Factor,Ligand,0.0953864235969506
Fibroblast,Fibroblast,POU5F1,SPP1,Transcription_Factor,Ligand,0.0953864235969506
Fibroblast,Fibroblast,POU5F1,WNT5B,Transcription_Factor,Ligand,0.0953864235969506
Fibroblast,Fibroblast,PRDM1,BMP5,Transcription_Factor,Ligand,0.458085334742703
Fibroblast,Fibroblast,PRDM1,CSF1,Transcription_Factor,Ligand,0.458085334742703
Fibroblast,Fibroblast,PRDM1,EFEMP1,Transcription_Factor,Ligand,0.458085334742703
Fibroblast,Fibroblast,PRDM1,LIFR,Transcription_Factor,Ligand,0.458085334742703
Fibroblast,Fibroblast,PRDM14,ACTR2,Transcription_Factor,Ligand,0.139995421550321
Fibroblast,Fibroblast,PRDM14,ALCAM,Transcription_Factor,Ligand,0.139995421550321
Fibroblast,Fibroblast,PRDM14,ANP32B,Transcription_Factor,Ligand,0.139995421550321
Fibroblast,Fibroblast,PRDM14,ANXA1,Transcription_Factor,Ligand,0.139995421550321
Fibroblast,Fibroblast,PRDM14,ANXA2,Transcription_Factor,Ligand,0.139995421550321
Fibroblast,Fibroblast,PRDM14,BST2,Transcription_Factor,Ligand,0.139995421550321
Fibroblast,Fibroblast,PRDM14,COL6A3,Transcription_Factor,Ligand,0.139995421550321
Fibroblast,Fibroblast,PRDM14,CSF1,Transcription_Factor,Ligand,0.139995421550321
Fibroblast,Fibroblast,PRDM14,CSF3R,Transcription_Factor,Ligand,0.139995421550321
Fibroblast,Fibroblast,PRDM14,CXCL12,Transcription_Factor,Ligand,0.139995421550321
Fibroblast,Fibroblast,PRDM14,DCN,Transcription_Factor,Ligand,0.139995421550321
Fibroblast,Fibroblast,PRDM14,DKK1,Transcription_Factor,Ligand,0.139995421550321
Fibroblast,Fibroblast,PRDM14,GDF11,Transcription_Factor,Ligand,0.139995421550321
Fibroblast,Fibroblast,PRDM14,GSTO1,Transcription_Factor,Ligand,0.139995421550321
Fibroblast,Fibroblast,PRDM14,HDGF,Transcription_Factor,Ligand,0.139995421550321
