"V1"
"KLF13,Megakaryocyte"
"NRF1,Megakaryocyte"
"NFE2L2,Megakaryocyte"
"NFIA,Megakaryocyte"
"CREB3,Megakaryocyte"
"ELK4,Megakaryocyte"
"NEUROD1,Megakaryocyte"
"ESR2,Megakaryocyte"
"KLF5,Megakaryocyte"
"CREB3L1,Megakaryocyte"
"CEBPD,Megakaryocyte"
"VDR,Megakaryocyte"
"TBP,Megakaryocyte"
"BACH2,Megakaryocyte"
"SOX9,Megakaryocyte"
"MYNN,Megakaryocyte"
"DNMT1,Megakaryocyte"
"FOSB,Megakaryocyte"
"ZHX1,Megakaryocyte"
"ZNF584,Megakaryocyte"
"KLF8,Megakaryocyte"
"SMAD1,Megakaryocyte"
"TFDP1,Megakaryocyte"
"ZHX2,Megakaryocyte"
"ZNF24,Megakaryocyte"
"NFAT5,Megakaryocyte"
"E2F4,Megakaryocyte"
"FOXF2,Fibroblast"
"SP2,Fibroblast"
"TFDP1,Fibroblast"
"PPARD,Fibroblast"
"IRF3,Fibroblast"
"E2F2,Fibroblast"
"ZNF639,Fibroblast"
"PAX6,Fibroblast"
"TWIST2,Fibroblast"
"GLI2,Fibroblast"
"SNAI1,Fibroblast"
"ZC3H8,Fibroblast"
"HES1,MSC"
"PKNOX1,MSC"
"KLF3,MSC"
"FLI1,MSC"
"HOXA10,Neural"
"KLF1,Neural"
"ZNF274,Neural"
"CREB3,Neural"
"ZNF382,Neural"
"PITX1,Neural"
"HIVEP2,Neural"
"EGR2,Neural"
"CEBPD,Neural"
"ZNF318,Neural"
"NEUROD1,Neural"
"NFE2L1,Neural"
"KLF13,Neural"
"FOXK1,Neural"
"NFE2L2,Neural"
"ATF7,Neural"
"E2F5,Neural"
"ZNF589,Neural"
"GFI1B,Neural"
"ZNF584,Neural"
"ZEB2,Neural"
"NFE2,Neural"
"ZNF644,Neural"
"SOX6,Neural"
"FOXK2,Neural"
"TBP,Neural"
"HHEX,Neural"
"ZNF83,Neural"
"SOX13,Neural"
"FOXJ2,Neural"
"MYCN,Neural"
"ZNF24,Neural"
"MXI1,Neural"
"CREB3L1,Neural"
"IKZF1,Neural"
"ADNP,Neural"
"HBP1,Neural"
"THAP1,Neural"
"SP3,Neural"
"SMAD1,Neural"
"HINFP,Neural"
"ZNF197,Neural"
"MTF1,Neural"
"MYNN,Neural"
"BHLHE40,Neural"
"BACH1,Neural"
"MSX2,Neural"
"DEAF1,Neural"
"TFDP1,Neural"
"FOXP2,Neural"
"HMBOX1,Neural"
"NR5A1,Neural"
"ZBTB16,Neural"
"SOX2,Neural"
"GATA3,Neural"
"CTCF,Neural"
"SOX10,Neural"
"TAL1,Neural"
"HOXB13,Neural"
"HNF4A,Neural"
"E2F1,Neural"
"PAX8,Neural"
"EGR1,Neural"
"NR2F1,Neural"
"HSF1,Neural"
"SETDB1,Neural"
"CEBPA,Neural"
"MAFG,Neural"
"NFKB2,Neural"
"GATA2,Neural"
"ZNF740,Neural"
"TFAP2C,Neural"
"ASCL1,Neural"
"FOXO1,Neural"
"MAFF,Neural"
"FOXA1,Neural"
"ZNF143,Neural"
"NANOG,Neural"
"FOXP1,Neural"
"NFYB,Neural"
