"ARID3A,BTK,MSC,TBC1D5"
"ARID3A,BTK,MSC,TBPL1"
"ARID3A,BTK,MSC,TCAF1"
"ARID3A,BTK,MSC,TCF12"
"ARID3A,BTK,MSC,TCF3"
"ARID3A,BTK,MSC,TCF7"
"ARID3A,BTK,MSC,TEAD1"
"ARID3A,BTK,MSC,TFPI"
"ARID3A,BTK,MSC,TGIF1"
"ARID3A,BTK,MSC,TGM2"
"ARID3A,BTK,MSC,THADA"
"ARID3A,BTK,MSC,TLE3"
"ARID3A,BTK,MSC,TMBIM1"
"ARID3A,BTK,MSC,TMEM245"
"ARID3A,BTK,MSC,TNIP1"
"ARID3A,BTK,MSC,TNS3"
"ARID3A,BTK,MSC,KDM6B"
"ARID3A,BTK,MSC,KLF6"
"ARID3A,BTK,MSC,KLF9"
"ARID3A,BTK,MSC,CCDC12"
"ARID3A,BTK,MSC,CCNY"
"ARID3A,BTK,MSC,CDK6"
"ARID3A,BTK,MSC,CDYL"
"ARID3A,BTK,MSC,PDLIM1"
"ARID3A,BTK,MSC,PDLIM5"
"ARID3A,BTK,MSC,PER1"
"ARID3A,BTK,MSC,PHACTR2"
"ARID3A,BTK,MSC,PHKB"
"ARID3A,BTK,MSC,PIK3R1"
"ARID3A,BTK,MSC,PIM1"
"ARID3A,BTK,MSC,CLCN3"
"ARID3A,BTK,MSC,CLEC16A"
"ARID3A,BTK,MSC,CLIC1"
"ARID3A,BTK,MSC,CLIP1"
"ARID3A,BTK,MSC,GSE1"
"ARID3A,BTK,MSC,GSN"
"ARID3A,BTK,MSC,GTDC1"
"ARID3A,BTK,MSC,CORO1C"
"ARID3A,BTK,MSC,CPEB4"
"ARID3A,BTK,MSC,CRIM1"
"ARID3A,BTK,MSC,CSK"
"ARID3A,BTK,MSC,CUEDC1"
"ARID3A,BTK,MSC,CXXC5"
"ARID3A,BTK,MSC,ANKRD28"
"ARID3A,BTK,MSC,ANXA2"
"ARID3A,BTK,MSC,ANXA4"
"ARID3A,BTK,MSC,ANXA6"
"ARID3A,BTK,MSC,AP2S1"
"ARID3A,BTK,MSC,AP4S1"
"ARID3A,BTK,MSC,ARHGAP18"
"ARID3A,BTK,MSC,ARHGEF12"
"ARID3A,BTK,MSC,ARID1A"
"ARID3A,BTK,MSC,ARID1B"
"ARID3A,BTK,MSC,ARID5B"
"ARID3A,BTK,MSC,ARPC5L"
"ARID3A,BTK,MSC,ATP2B1"
"ARID3A,BTK,MSC,ATP6V0A1"
"ARID3A,BTK,MSC,BACH1"
"ARID3A,BTK,MSC,BAZ2A"
"ARID3A,BTK,MSC,ETV6"
"ARID3A,BTK,MSC,EXOC4"
"ARID3A,BTK,MSC,FADS1"
"ARID3A,BTK,MSC,FAM117A"
"ARID3A,BTK,MSC,FCHSD2"
"ARID3A,BTK,MSC,FGD6"
"ARID3A,BTK,MSC,FKBP5"
"ARID3A,BTK,MSC,FLNB"
"ARID3A,BTK,MSC,FNDC3B"
"ARID3A,BTK,MSC,FOXO3"
"ARID3A,BTK,MSC,FOXP1"
"ARID3A,BTK,MSC,FRYL"
"ARID3A,BTK,MSC,FTO"
"ARID3A,BTK,MSC,GOLIM4"
