source,target,gene_A,gene_B,type_gene_A_py,type_gene_B_py,MeanLR_py,Unnamed: 0,type_gene_A_r,type_gene_B_r,MeanLR_r
Neural,Neural,GATA3,LGALS3,Transcription_Factor,Ligand,0.1424964219331741,777,Transcription Factor,Ligand,0.142496402208884
Neural,Neural,GATA3,PGF,Transcription_Factor,Ligand,0.1424964219331741,778,Transcription Factor,Ligand,0.142496402208884
Neural,Neural,GATA3,SFRP2,Transcription_Factor,Ligand,0.1424964219331741,779,Transcription Factor,Ligand,0.142496402208884
Neural,Neural,GATA3,SNCA,Transcription_Factor,Ligand,0.1424964219331741,780,Transcription Factor,Ligand,0.142496402208884
Neural,Neural,GATA3,VCL,Transcription_Factor,Ligand,0.1424964219331741,782,Transcription Factor,Ligand,0.142496402208884
Neural,Neural,SOX2,ADM,Transcription_Factor,Ligand,0.0170912686735391,936,Transcription Factor,Ligand,0.0170912675741666
Neural,Neural,SOX2,CXCL8,Transcription_Factor,Ligand,0.0170912686735391,939,Transcription Factor,Ligand,0.0170912675741666
Neural,Neural,SOX2,LMAN1,Transcription_Factor,Ligand,0.0170912686735391,940,Transcription Factor,Ligand,0.0170912675741666
Neural,Neural,SOX2,SEMA7A,Transcription_Factor,Ligand,0.0170912686735391,941,Transcription Factor,Ligand,0.0170912675741666
Neural,Neural,HSF1,HLA-G,Transcription_Factor,Ligand,0.2193323522806167,833,Transcription Factor,Ligand,0.219332337755777
Neural,Neural,ADNP,GDF15,Transcription_Factor,Ligand,0.3377811312675476,573,Transcription Factor,Ligand,0.33778112719094
Neural,Neural,ADNP,VCL,Transcription_Factor,Ligand,0.3377811312675476,574,Transcription Factor,Ligand,0.33778112719094
Neural,Neural,SEMA7A,ITGA1,Ligand,Receptor,0.140391794326036,1648,Ligand,Receptor,0.140391794326036
Neural,Neural,HLA-A,APLP2,Ligand,Receptor,1.43488263594856,1649,Ligand,Receptor,1.43488263594856
Neural,Neural,CD55,CR1,Ligand,Receptor,0.327104455615061,1650,Ligand,Receptor,0.327104455615061
Neural,Neural,CDH1,PTPRF,Ligand,Receptor,0.0341357534686196,1651,Ligand,Receptor,0.0341357534686196
Neural,Neural,B2M,TFRC,Ligand,Receptor,2.39694643231269,1652,Ligand,Receptor,2.39694643231269
Neural,Neural,TNFSF13B,TFRC,Ligand,Receptor,0.359480782804264,1653,Ligand,Receptor,0.359480782804264
Neural,Neural,TF,TFRC,Ligand,Receptor,0.360233847181849,1654,Ligand,Receptor,0.360233847181849
Neural,Neural,C4B,CR1,Ligand,Receptor,0.0657514166636834,1655,Ligand,Receptor,0.0657514166636834
Neural,Neural,BSG,SLC16A1,Ligand,Receptor,1.82979025917303,1656,Ligand,Receptor,1.82979025917303
Neural,Neural,ADAM10,TSPAN5,Ligand,Receptor,0.164758977000889,1657,Ligand,Receptor,0.164758977000889
Neural,Neural,CALM2,AQP1,Ligand,Receptor,0.574022967737311,1658,Ligand,Receptor,0.574022967737311
Neural,Neural,ICAM4,RHAG,Ligand,Receptor,0.333507145390937,1659,Ligand,Receptor,0.333507145390937
Neural,Neural,LGALS9,SLC1A5,Ligand,Receptor,0.34752323845333,1660,Ligand,Receptor,0.34752323845333
Neural,MSC,LGALS9,LRP1,Ligand,Receptor,0.23725198086563,1661,Ligand,Receptor,0.23725198086563
Neural,MSC,LGALS9,CD47,Ligand,Receptor,0.199877948616978,1662,Ligand,Receptor,0.199877948616978
Neural,MSC,LGALS9,MRC2,Ligand,Receptor,0.256882144786372,1663,Ligand,Receptor,0.256882144786372
Neural,MSC,ADAM10,TSPAN15,Ligand,Receptor,0.104832656203376,1664,Ligand,Receptor,0.104832656203376
Neural,MSC,ADAM10,NOTCH2,Ligand,Receptor,0.124964598303109,1665,Ligand,Receptor,0.124964598303109
Neural,MSC,SEMA7A,ITGA1,Ligand,Receptor,0.281104675792788,1666,Ligand,Receptor,0.281104675792788
Neural,MSC,HLA-DQA1,CD4,Ligand,Receptor,0.0981327766251217,1667,Ligand,Receptor,0.0981327766251217
Neural,MSC,HLA-DQA1,LAG3,Ligand,Receptor,0.0665798739199543,1668,Ligand,Receptor,0.0665798739199543
Neural,MSC,HLA-A,ERBB2,Ligand,Receptor,1.40646622575487,1669,Ligand,Receptor,1.40646622575487
Neural,MSC,HLA-A,APLP2,Ligand,Receptor,1.46313902428477,1670,Ligand,Receptor,1.46313902428477
Neural,MSC,APP,LRP1,Ligand,Receptor,0.206992696632648,1671,Ligand,Receptor,0.206992696632648
Neural,MSC,CD55,ADGRE5,Ligand,Receptor,0.318958275289501,1672,Ligand,Receptor,0.318958275289501
Neural,MSC,CDH1,KLRG1,Ligand,Receptor,0.05543827885912,1673,Ligand,Receptor,0.05543827885912
Neural,MSC,HLA-G,CD4,Ligand,Receptor,0.0962864030615244,1674,Ligand,Receptor,0.0962864030615244
Neural,MSC,ADAM17,ITGB1,Ligand,Receptor,0.232981459741289,1675,Ligand,Receptor,0.232981459741289
Neural,MSC,ADAM17,ITGA5,Ligand,Receptor,0.0993652494283747,1676,Ligand,Receptor,0.0993652494283747
Neural,MSC,EFNB1,ERBB2,Ligand,Receptor,0.0713430928309905,1677,Ligand,Receptor,0.0713430928309905
Neural,MSC,ICAM4,ITGB2,Ligand,Receptor,0.160378878074777,1678,Ligand,Receptor,0.160378878074777
Neural,MSC,ICAM4,ITGB1,Ligand,Receptor,0.259171429632959,1679,Ligand,Receptor,0.259171429632959
Neural,MSC,ICAM4,ITGAV,Ligand,Receptor,0.188451111440412,1680,Ligand,Receptor,0.188451111440412
Neural,MSC,TNFSF13B,HLA-DPB1,Ligand,Receptor,0.152363586086945,1681,Ligand,Receptor,0.152363586086945
Neural,MSC,TNFSF13B,CD40,Ligand,Receptor,0.0787953653474474,1682,Ligand,Receptor,0.0787953653474474
Neural,MSC,COL6A3,ITGA10,Ligand,Receptor,0.185429842077793,1683,Ligand,Receptor,0.185429842077793
Neural,MSC,COL6A3,ITGA1,Ligand,Receptor,0.188186403108621,1684,Ligand,Receptor,0.188186403108621
Neural,MSC,COL6A3,ITGA11,Ligand,Receptor,0.201158393777563,1685,Ligand,Receptor,0.201158393777563
Neural,MSC,NPPA,NPR3,Ligand,Receptor,0.0517037097951211,1686,Ligand,Receptor,0.0517037097951211
Neural,MSC,LGALS3,LAG3,Ligand,Receptor,0.405725879778024,1687,Ligand,Receptor,0.405725879778024
Neural,MSC,FGF7,FGFR1,Ligand,Receptor,0.138124639296661,1688,Ligand,Receptor,0.138124639296661
Neural,MSC,SNCA,LAG3,Ligand,Receptor,0.796239059512145,1689,Ligand,Receptor,0.796239059512145
Neural,MSC,PGF,NRP2,Ligand,Receptor,0.234103677141284,1690,Ligand,Receptor,0.234103677141284
Neural,MSC,IL16,CD4,Ligand,Receptor,0.0972093920343658,1691,Ligand,Receptor,0.0972093920343658
Neural,MSC,SFRP2,FZD5,Ligand,Receptor,0.0824643513924276,1692,Ligand,Receptor,0.0824643513924276
Neural,MSC,GDF15,TGFBR2,Ligand,Receptor,0.355783424356428,1693,Ligand,Receptor,0.355783424356428
Neural,MSC,LTBP3,ITGB5,Ligand,Receptor,0.14192477039499,1694,Ligand,Receptor,0.14192477039499
Neural,MSC,COL18A1,ITGA1,Ligand,Receptor,0.173311591692237,1695,Ligand,Receptor,0.173311591692237
Neural,MSC,COL18A1,ITGA10,Ligand,Receptor,0.170555030661409,1696,Ligand,Receptor,0.170555030661409
Neural,MSC,COL18A1,ITGA11,Ligand,Receptor,0.186283582361179,1697,Ligand,Receptor,0.186283582361179
Neural,MSC,ARF1,INSR,Ligand,Receptor,0.539338545117338,1698,Ligand,Receptor,0.539338545117338
Neural,MSC,PLAT,LRP1,Ligand,Receptor,0.206893902521066,1699,Ligand,Receptor,0.206893902521066
Neural,MSC,TFPI,LRP1,Ligand,Receptor,0.23400213107043,1700,Ligand,Receptor,0.23400213107043
Neural,MSC,TGM2,ITGB1,Ligand,Receptor,0.234224285998089,1701,Ligand,Receptor,0.234224285998089
Neural,MSC,A2M,LRP1,Ligand,Receptor,0.205815681079465,1702,Ligand,Receptor,0.205815681079465
Neural,MSC,LRPAP1,LRP1,Ligand,Receptor,0.248019869011192,1703,Ligand,Receptor,0.248019869011192
Neural,MSC,C1QB,LRP1,Ligand,Receptor,0.210410022195951,1704,Ligand,Receptor,0.210410022195951
Neural,MSC,PSAP,LRP1,Ligand,Receptor,0.380873239115753,1705,Ligand,Receptor,0.380873239115753
Neural,MSC,PSEN1,NOTCH2,Ligand,Receptor,0.103119999717018,1706,Ligand,Receptor,0.103119999717018
Neural,MSC,PSEN1,NOTCH3,Ligand,Receptor,0.260973077113396,1707,Ligand,Receptor,0.260973077113396
Neural,MSC,COL18A1,ITGA5,Ligand,Receptor,0.0980713318458865,1708,Ligand,Receptor,0.0980713318458865
Neural,MSC,CALM2,INSR,Ligand,Receptor,0.612038092271689,1709,Ligand,Receptor,0.612038092271689
Neural,MSC,ITGB3BP,ITGB5,Ligand,Receptor,0.126304746986334,1710,Ligand,Receptor,0.126304746986334
Neural,MSC,VCL,ITGB5,Ligand,Receptor,0.1280449633131,1711,Ligand,Receptor,0.1280449633131
Neural,MSC,LMAN1,MCFD2,Ligand,Receptor,0.137900393002017,1712,Ligand,Receptor,0.137900393002017
Neural,MSC,HSP90B1,LRP1,Ligand,Receptor,0.202719601757393,1713,Ligand,Receptor,0.202719601757393
Neural,MSC,COL18A1,ITGB5,Ligand,Receptor,0.128484726810983,1714,Ligand,Receptor,0.128484726810983
Neural,MSC,PDAP1,PDGFRB,Ligand,Receptor,0.298589422681155,1715,Ligand,Receptor,0.298589422681155
Neural,MSC,NAMPT,ITGA5,Ligand,Receptor,0.178017429864557,1716,Ligand,Receptor,0.178017429864557
Neural,MSC,LGALS3,ENG,Ligand,Receptor,0.588563980282477,1717,Ligand,Receptor,0.588563980282477
Neural,Megakaryocyte,LGALS9,PTPRC,Ligand,Receptor,0.140487289624367,1718,Ligand,Receptor,0.140487289624367
Neural,Megakaryocyte,LGALS9,CD47,Ligand,Receptor,0.228585577760866,1719,Ligand,Receptor,0.228585577760866
Neural,Megakaryocyte,HLA-A,APLP2,Ligand,Receptor,1.39539506388993,1720,Ligand,Receptor,1.39539506388993
Neural,Megakaryocyte,APP,CD74,Ligand,Receptor,0.518382818706906,1721,Ligand,Receptor,0.518382818706906
Neural,Megakaryocyte,APP,RPSA,Ligand,Receptor,0.835851631684031,1722,Ligand,Receptor,0.835851631684031
Neural,Megakaryocyte,BAG6,NCR3,Ligand,Receptor,0.107778094116645,1723,Ligand,Receptor,0.107778094116645
Neural,Megakaryocyte,ADAM17,ITGB1,Ligand,Receptor,0.34620366385255,1724,Ligand,Receptor,0.34620366385255
Neural,Megakaryocyte,ICAM4,ITGB1,Ligand,Receptor,0.37239363374422,1725,Ligand,Receptor,0.37239363374422
Neural,Megakaryocyte,ICAM4,ITGA2B,Ligand,Receptor,0.393846889285246,1726,Ligand,Receptor,0.393846889285246
Neural,Megakaryocyte,ICAM4,ITGA4,Ligand,Receptor,0.0710061032638595,1727,Ligand,Receptor,0.0710061032638595
Neural,Megakaryocyte,CXCL8,ADRA2A,Ligand,Receptor,0.0285694680901772,1728,Ligand,Receptor,0.0285694680901772
Neural,Megakaryocyte,MIF,CXCR4,Ligand,Receptor,0.325120816580615,1729,Ligand,Receptor,0.325120816580615
Neural,Megakaryocyte,CALR,ITGA2B,Ligand,Receptor,0.438801095715754,1730,Ligand,Receptor,0.438801095715754
Neural,Megakaryocyte,ADM,RAMP1,Ligand,Receptor,0.132171242458378,1731,Ligand,Receptor,0.132171242458378
Neural,Megakaryocyte,NMU,ADRA2A,Ligand,Receptor,0.0308646598273596,1732,Ligand,Receptor,0.0308646598273596
Neural,Megakaryocyte,COPA,CD74,Ligand,Receptor,0.516603532478783,1733,Ligand,Receptor,0.516603532478783
Neural,Megakaryocyte,CLEC11A,ITGB1,Ligand,Receptor,0.345765223121383,1734,Ligand,Receptor,0.345765223121383
Neural,Megakaryocyte,IL16,CD9,Ligand,Receptor,0.734177597664409,1735,Ligand,Receptor,0.734177597664409
Neural,Megakaryocyte,ARF1,INSR,Ligand,Receptor,0.504741838419107,1736,Ligand,Receptor,0.504741838419107
Neural,Megakaryocyte,TIMP1,CD63,Ligand,Receptor,0.847051663616683,1737,Ligand,Receptor,0.847051663616683
Neural,Megakaryocyte,TGM2,ITGB1,Ligand,Receptor,0.34744649010935,1738,Ligand,Receptor,0.34744649010935
Neural,Megakaryocyte,BSG,SLC16A1,Ligand,Receptor,1.75330179424795,1739,Ligand,Receptor,1.75330179424795
Neural,Megakaryocyte,CALM1,MYLK,Ligand,Receptor,0.250036881894251,1740,Ligand,Receptor,0.250036881894251
Neural,Megakaryocyte,CALM2,MYLK,Ligand,Receptor,0.746299057465361,1741,Ligand,Receptor,0.746299057465361
Neural,Megakaryocyte,C5,ADRA2A,Ligand,Receptor,0.0545239673175454,1742,Ligand,Receptor,0.0545239673175454
Neural,Megakaryocyte,CALM2,GP6,Ligand,Receptor,0.644471960042525,1743,Ligand,Receptor,0.644471960042525
Neural,Megakaryocyte,TGM2,TBXA2R,Ligand,Receptor,0.0595530972399752,1744,Ligand,Receptor,0.0595530972399752
Neural,Fibroblast,ADAM10,TSPAN17,Ligand,Receptor,0.254101844441099,1745,Ligand,Receptor,0.254101844441099
Neural,Fibroblast,HLA-A,APLP2,Ligand,Receptor,1.41238278130049,1746,Ligand,Receptor,1.41238278130049
Neural,Fibroblast,APP,CD74,Ligand,Receptor,0.517558564332214,1747,Ligand,Receptor,0.517558564332214
Neural,Fibroblast,APP,RPSA,Ligand,Receptor,0.705402726438991,1748,Ligand,Receptor,0.705402726438991
Neural,Fibroblast,CD55,ADGRE5,Ligand,Receptor,0.348193458220003,1749,Ligand,Receptor,0.348193458220003
Neural,Fibroblast,CXCL8,CD79A,Ligand,Receptor,0.0766937041641092,1750,Ligand,Receptor,0.0766937041641092
Neural,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.311740214289699,1751,Ligand,Receptor,0.311740214289699
Neural,Fibroblast,COPA,CD74,Ligand,Receptor,0.51577927810409,1752,Ligand,Receptor,0.51577927810409
Neural,Fibroblast,ARF1,INSR,Ligand,Receptor,0.533497505669845,1753,Ligand,Receptor,0.533497505669845
Neural,Fibroblast,C1QB,C1QBP,Ligand,Receptor,0.247069149016929,1754,Ligand,Receptor,0.247069149016929
Neural,Fibroblast,CALM2,INSR,Ligand,Receptor,0.606197052824195,1755,Ligand,Receptor,0.606197052824195
Neural,Fibroblast,CALM2,GP6,Ligand,Receptor,0.570109864611559,1756,Ligand,Receptor,0.570109864611559
Neural,Fibroblast,CALM2,AQP1,Ligand,Receptor,0.598648670824564,1757,Ligand,Receptor,0.598648670824564
Neural,Fibroblast,LGALS3,ENG,Ligand,Receptor,0.566507537737738,1758,Ligand,Receptor,0.566507537737738
Neural,Myeloid,CD55,ADGRE5,Ligand,Receptor,0.343717665227742,1759,Ligand,Receptor,0.343717665227742
Neural,Myeloid,ICAM4,ITGB2,Ligand,Receptor,0.233162530763079,1760,Ligand,Receptor,0.233162530763079
MSC,Neural,APP,APLP2,Ligand,Receptor,0.209582364030465,1761,Ligand,Receptor,0.209582364030465
MSC,Neural,APP,LRP10,Ligand,Receptor,0.253902870181654,1762,Ligand,Receptor,0.253902870181654
MSC,Neural,APP,NCSTN,Ligand,Receptor,0.132819181619513,1763,Ligand,Receptor,0.132819181619513
MSC,Neural,ITGB2,CD226,Ligand,Receptor,0.135682814699853,1764,Ligand,Receptor,0.135682814699853
MSC,Neural,THBS1,CD36,Ligand,Receptor,0.391180976146295,1765,Ligand,Receptor,0.391180976146295
MSC,Neural,THBS1,CD47,Ligand,Receptor,0.297739805395299,1766,Ligand,Receptor,0.297739805395299
MSC,Neural,THBS1,SCARB1,Ligand,Receptor,0.297831464707814,1767,Ligand,Receptor,0.297831464707814
MSC,Neural,TNFSF13B,TFRC,Ligand,Receptor,0.391331866410137,1768,Ligand,Receptor,0.391331866410137
MSC,Neural,COL1A1,ITGA1,Ligand,Receptor,0.660394807251249,1769,Ligand,Receptor,0.660394807251249
MSC,Neural,COL1A1,CD44,Ligand,Receptor,0.742607518064707,1770,Ligand,Receptor,0.742607518064707
MSC,Neural,COL1A1,CD36,Ligand,Receptor,0.761426270920593,1771,Ligand,Receptor,0.761426270920593
MSC,Neural,COL4A1,ITGA1,Ligand,Receptor,0.114465455664629,1772,Ligand,Receptor,0.114465455664629
MSC,Neural,COL4A1,CD44,Ligand,Receptor,0.196678166478087,1773,Ligand,Receptor,0.196678166478087
MSC,Neural,FN1,CD79A,Ligand,Receptor,0.350680032899365,1774,Ligand,Receptor,0.350680032899365
MSC,Neural,FN1,CD44,Ligand,Receptor,0.44016747649466,1775,Ligand,Receptor,0.44016747649466
MSC,Neural,LAMB1,CD44,Ligand,Receptor,0.175586893415076,1776,Ligand,Receptor,0.175586893415076
MSC,Neural,COL1A2,ITGA1,Ligand,Receptor,0.682854638264266,1777,Ligand,Receptor,0.682854638264266
MSC,Neural,COL1A2,CD44,Ligand,Receptor,0.765067349077724,1778,Ligand,Receptor,0.765067349077724
MSC,Neural,COL1A2,CD36,Ligand,Receptor,0.78388610193361,1779,Ligand,Receptor,0.78388610193361
MSC,Neural,COL4A2,CD44,Ligand,Receptor,0.163403290255439,1780,Ligand,Receptor,0.163403290255439
MSC,Neural,COL6A1,ITGA1,Ligand,Receptor,0.248208205631229,1781,Ligand,Receptor,0.248208205631229
MSC,Neural,COL6A1,CD44,Ligand,Receptor,0.330420916444687,1782,Ligand,Receptor,0.330420916444687
MSC,Neural,COL6A2,ITGA1,Ligand,Receptor,0.533609286200208,1783,Ligand,Receptor,0.533609286200208
MSC,Neural,COL6A2,CD44,Ligand,Receptor,0.615821997013665,1784,Ligand,Receptor,0.615821997013665
MSC,Neural,COL6A3,ITGA1,Ligand,Receptor,0.36340967528952,1785,Ligand,Receptor,0.36340967528952
MSC,Neural,COL6A3,CD44,Ligand,Receptor,0.445622386102978,1786,Ligand,Receptor,0.445622386102978
MSC,Neural,THBS2,CD36,Ligand,Receptor,0.238857303457486,1787,Ligand,Receptor,0.238857303457486
MSC,Neural,LAMB2,CD44,Ligand,Receptor,0.174534471654386,1788,Ligand,Receptor,0.174534471654386
MSC,Neural,LAMA4,CD44,Ligand,Receptor,0.359779773764762,1789,Ligand,Receptor,0.359779773764762
MSC,Neural,HP,CD163,Ligand,Receptor,0.0878904466703023,1790,Ligand,Receptor,0.0878904466703023
MSC,Neural,APOE,SCARB1,Ligand,Receptor,1.11861069568597,1791,Ligand,Receptor,1.11861069568597
MSC,Neural,TF,TFRC,Ligand,Receptor,0.558628198453766,1792,Ligand,Receptor,0.558628198453766
MSC,Neural,TF,TFR2,Ligand,Receptor,0.309274739663304,1793,Ligand,Receptor,0.309274739663304
MSC,Neural,LGALS1,ITGB1,Ligand,Receptor,0.68935251396511,1794,Ligand,Receptor,0.68935251396511
MSC,Neural,SPP1,CD44,Ligand,Receptor,0.155088549468214,1795,Ligand,Receptor,0.155088549468214
MSC,Neural,CCL2,ACKR1,Ligand,Receptor,0.296573962892846,1796,Ligand,Receptor,0.296573962892846
MSC,Neural,VCAN,ITGB1,Ligand,Receptor,0.749787560938936,1797,Ligand,Receptor,0.749787560938936
MSC,Neural,VCAN,CD44,Ligand,Receptor,0.82822563818463,1798,Ligand,Receptor,0.82822563818463
MSC,Neural,HGF,ITGB1,Ligand,Receptor,0.278753274417005,1799,Ligand,Receptor,0.278753274417005
MSC,Neural,HGF,CD44,Ligand,Receptor,0.357191351662699,1800,Ligand,Receptor,0.357191351662699
MSC,Neural,NID1,PTPRF,Ligand,Receptor,0.0869055990729693,1801,Ligand,Receptor,0.0869055990729693
MSC,Neural,CXCL2,ACKR1,Ligand,Receptor,0.20075856054737,1802,Ligand,Receptor,0.20075856054737
MSC,Neural,FGF7,FGFR4,Ligand,Receptor,0.131515056378473,1803,Ligand,Receptor,0.131515056378473
MSC,Neural,CXCL12,ITGB1,Ligand,Receptor,1.09010430961341,1804,Ligand,Receptor,1.09010430961341
MSC,Neural,CXCL12,CXCR4,Ligand,Receptor,1.08151587247653,1805,Ligand,Receptor,1.08151587247653
MSC,Neural,LUM,ITGB1,Ligand,Receptor,0.511791905457881,1806,Ligand,Receptor,0.511791905457881
MSC,Neural,COL16A1,ITGA1,Ligand,Receptor,0.229524173241693,1807,Ligand,Receptor,0.229524173241693
MSC,Neural,LGALS3BP,ITGB1,Ligand,Receptor,0.266040875872762,1808,Ligand,Receptor,0.266040875872762
MSC,Neural,CCL14,ACKR1,Ligand,Receptor,0.196536107998613,1809,Ligand,Receptor,0.196536107998613
MSC,Neural,COL21A1,ITGA1,Ligand,Receptor,0.123037296407072,1810,Ligand,Receptor,0.123037296407072
MSC,Neural,RARRES2,CCRL2,Ligand,Receptor,0.418641140159691,1811,Ligand,Receptor,0.418641140159691
MSC,Neural,TXLNA,STX4,Ligand,Receptor,0.158137299078053,1812,Ligand,Receptor,0.158137299078053
MSC,Neural,COL8A1,ITGA1,Ligand,Receptor,0.137886624336068,1813,Ligand,Receptor,0.137886624336068
MSC,Neural,COL5A3,ITGA1,Ligand,Receptor,0.214487185386389,1814,Ligand,Receptor,0.214487185386389
MSC,Neural,COL5A2,ITGA1,Ligand,Receptor,0.201256264764412,1815,Ligand,Receptor,0.201256264764412
MSC,Neural,COL5A1,ITGA1,Ligand,Receptor,0.19455412928141,1816,Ligand,Receptor,0.19455412928141
MSC,Neural,COL3A1,ITGA1,Ligand,Receptor,0.531848827449303,1817,Ligand,Receptor,0.531848827449303
MSC,Neural,COL11A1,ITGA1,Ligand,Receptor,0.179135891028921,1818,Ligand,Receptor,0.179135891028921
MSC,Neural,APOE,SORL1,Ligand,Receptor,1.11770412017443,1819,Ligand,Receptor,1.11770412017443
MSC,Neural,SLPI,PLSCR4,Ligand,Receptor,0.332147265075815,1820,Ligand,Receptor,0.332147265075815
MSC,Neural,HMGB1,THBD,Ligand,Receptor,0.756935992936688,1821,Ligand,Receptor,0.756935992936688
MSC,Neural,CP,SLC40A1,Ligand,Receptor,0.949366314810133,1822,Ligand,Receptor,0.949366314810133
MSC,Neural,VIM,CD44,Ligand,Receptor,1.0255260834208,1823,Ligand,Receptor,1.0255260834208
MSC,Neural,SLPI,PLSCR1,Ligand,Receptor,0.34005668987665,1824,Ligand,Receptor,0.34005668987665
MSC,Neural,TIMP2,CD44,Ligand,Receptor,0.209148755617495,1825,Ligand,Receptor,0.209148755617495
MSC,Neural,TIMP3,CD44,Ligand,Receptor,0.290761514384756,1826,Ligand,Receptor,0.290761514384756
MSC,Neural,LPL,CD44,Ligand,Receptor,0.228440285970385,1827,Ligand,Receptor,0.228440285970385
MSC,Neural,PSEN1,CD44,Ligand,Receptor,0.142160081152079,1828,Ligand,Receptor,0.142160081152079
MSC,Neural,ICAM4,RHAG,Ligand,Receptor,0.313063078818889,1829,Ligand,Receptor,0.313063078818889
MSC,Neural,HMGB1,CXCR4,Ligand,Receptor,0.759277918255952,1830,Ligand,Receptor,0.759277918255952
MSC,Neural,HMGB1,CD163,Ligand,Receptor,0.757442077675117,1831,Ligand,Receptor,0.757442077675117
MSC,Neural,LGALS9,SLC1A5,Ligand,Receptor,0.313562380842704,1832,Ligand,Receptor,0.313562380842704
MSC,Neural,MDK,SORL1,Ligand,Receptor,0.641964350511699,1833,Ligand,Receptor,0.641964350511699
MSC,Neural,MDK,NCL,Ligand,Receptor,0.683178886766147,1834,Ligand,Receptor,0.683178886766147
MSC,Neural,VEGFA,CD44,Ligand,Receptor,0.15771892243264,1835,Ligand,Receptor,0.15771892243264
MSC,MSC,LGALS9,LRP1,Ligand,Receptor,0.203291123255004,1836,Ligand,Receptor,0.203291123255004
MSC,MSC,LGALS9,MRC2,Ligand,Receptor,0.222921287175746,1837,Ligand,Receptor,0.222921287175746
MSC,MSC,ADAM10,NOTCH2,Ligand,Receptor,0.12149236472643,1838,Ligand,Receptor,0.12149236472643
MSC,MSC,HLA-DRA,CD4,Ligand,Receptor,0.202235329351543,1839,Ligand,Receptor,0.202235329351543
MSC,MSC,HLA-DRA,LAG3,Ligand,Receptor,0.170682426646376,1840,Ligand,Receptor,0.170682426646376
MSC,MSC,HLA-DRB1,CD4,Ligand,Receptor,0.318835820154147,1841,Ligand,Receptor,0.318835820154147
MSC,MSC,HLA-DRB1,LAG3,Ligand,Receptor,0.287282917448979,1842,Ligand,Receptor,0.287282917448979
MSC,MSC,HLA-DQB1,CD4,Ligand,Receptor,0.0985106255351674,1843,Ligand,Receptor,0.0985106255351674
MSC,MSC,HLA-DQB1,LAG3,Ligand,Receptor,0.06695772283,1844,Ligand,Receptor,0.06695772283
MSC,MSC,HLA-DPB1,CD4,Ligand,Receptor,0.224208294783531,1845,Ligand,Receptor,0.224208294783531
MSC,MSC,HLA-DPB1,LAG3,Ligand,Receptor,0.192655392078363,1846,Ligand,Receptor,0.192655392078363
MSC,MSC,APP,TSPAN15,Ligand,Receptor,0.192810918623069,1847,Ligand,Receptor,0.192810918623069
MSC,MSC,APP,CD74,Ligand,Receptor,0.454021087520632,1848,Ligand,Receptor,0.454021087520632
MSC,MSC,APP,NGFR,Ligand,Receptor,0.141921338421295,1849,Ligand,Receptor,0.141921338421295
MSC,MSC,APP,NOTCH2,Ligand,Receptor,0.212942860722802,1850,Ligand,Receptor,0.212942860722802
MSC,MSC,APP,APLP2,Ligand,Receptor,0.237838752366679,1851,Ligand,Receptor,0.237838752366679
MSC,MSC,APP,LRP1,Ligand,Receptor,0.315036271410307,1852,Ligand,Receptor,0.315036271410307
MSC,MSC,ITGB2,THY1,Ligand,Receptor,0.331468114920199,1853,Ligand,Receptor,0.331468114920199
MSC,MSC,ITGAV,THY1,Ligand,Receptor,0.359540348285834,1854,Ligand,Receptor,0.359540348285834
MSC,MSC,THBS1,CD36,Ligand,Receptor,0.374065019210289,1855,Ligand,Receptor,0.374065019210289
MSC,MSC,THBS1,LRP1,Ligand,Receptor,0.463688022032791,1856,Ligand,Receptor,0.463688022032791
MSC,MSC,THBS1,CD47,Ligand,Receptor,0.42631398978414,1857,Ligand,Receptor,0.42631398978414
MSC,MSC,CSF1,SIRPA,Ligand,Receptor,0.162688584605805,1858,Ligand,Receptor,0.162688584605805
MSC,MSC,HLA-DPA1,CD4,Ligand,Receptor,0.136427976450972,1859,Ligand,Receptor,0.136427976450972
MSC,MSC,HLA-DPA1,LAG3,Ligand,Receptor,0.104875073745804,1860,Ligand,Receptor,0.104875073745804
MSC,MSC,HLA-DMA,CD4,Ligand,Receptor,0.175375336200252,1861,Ligand,Receptor,0.175375336200252
MSC,MSC,SIRPA,CD47,Ligand,Receptor,0.177121759628723,1862,Ligand,Receptor,0.177121759628723
MSC,MSC,ADAM17,ITGB1,Ligand,Receptor,0.297869330897044,1863,Ligand,Receptor,0.297869330897044
MSC,MSC,ADAM17,ITGA5,Ligand,Receptor,0.16425312058413,1864,Ligand,Receptor,0.16425312058413
MSC,MSC,EFNB1,ERBB2,Ligand,Receptor,0.0885878551807456,1865,Ligand,Receptor,0.0885878551807456
MSC,MSC,CD47,SIRPA,Ligand,Receptor,0.177121759628723,1866,Ligand,Receptor,0.177121759628723
MSC,MSC,ADAM9,ITGB1,Ligand,Receptor,0.24913609779141,1867,Ligand,Receptor,0.24913609779141
MSC,MSC,ADAM9,ITGAV,Ligand,Receptor,0.178415779598862,1868,Ligand,Receptor,0.178415779598862
MSC,MSC,ADAM9,ITGB5,Ligand,Receptor,0.145933282443592,1869,Ligand,Receptor,0.145933282443592
MSC,MSC,ADAM15,ITGB1,Ligand,Receptor,0.228841445632478,1870,Ligand,Receptor,0.228841445632478
