"V1"
"PITX1,Fibroblast"
"ZNF382,Fibroblast"
"GLI2,Fibroblast"
"ZBTB16,Fibroblast"
"PAX6,Fibroblast"
"SIX5,Fibroblast"
"PBX3,Fibroblast"
"LHX2,Fibroblast"
"YBX1,Fibroblast"
"SMAD5,Fibroblast"
"SP3,Fibroblast"
"ZNF165,Fibroblast"
"VDR,Fibroblast"
"PRDM1,Fibroblast"
"ZNF589,Fibroblast"
"ZC3H8,Fibroblast"
"MYC,Fibroblast"
"HOXA10,Fibroblast"
"NR2C2,Fibroblast"
"ZBTB33,Fibroblast"
"KLF5,Fibroblast"
"HIC1,Fibroblast"
"KLF10,Fibroblast"
"KLF13,Fibroblast"
"HIF1A,Fibroblast"
"RXRA,Fibroblast"
"ZBED1,Fibroblast"
"MYB,Fibroblast"
"JUND,Fibroblast"
"TWIST2,Fibroblast"
"ZNF217,Fibroblast"
"SMAD1,Fibroblast"
"MBD3,Fibroblast"
"SRF,Fibroblast"
"MAZ,Fibroblast"
"TWIST1,Fibroblast"
"SP2,Fibroblast"
"ZNF384,Fibroblast"
"TFDP1,Fibroblast"
"STAT5A,Fibroblast"
"ZNF639,Fibroblast"
"RARG,Fibroblast"
"TP53,Fibroblast"
"RARB,Fibroblast"
"FOXP1,Fibroblast"
"SOX9,Fibroblast"
"IRF2,Fibroblast"
"JUN,Fibroblast"
"ZHX2,Fibroblast"
"PAX3,Fibroblast"
"TGIF2,Fibroblast"
"NFYA,Fibroblast"
"HMGA1,Fibroblast"
"NR5A1,Fibroblast"
"HBP1,Fibroblast"
"REL,Fibroblast"
"MSX2,Fibroblast"
"NFYB,Fibroblast"
"HIVEP2,Fibroblast"
"STAT1,MSC"
"NFKB1,MSC"
"STAT2,MSC"
"STAT3,MSC"
"HIVEP2,MSC"
"NR1H3,MSC"
"FOXP2,MSC"
"JUN,MSC"
"RELA,MSC"
"NR2F2,MSC"
"USF1,MSC"
"USF2,MSC"
"ZHX1,MSC"
"IRF1,MSC"
"NR1H2,MSC"
"HIF1A,MSC"
"SP1,MSC"
"SMAD3,MSC"
"SOX13,MSC"
"TCF4,MSC"
"HIC1,MSC"
"PPARG,MSC"
"SMAD4,MSC"
"MBD4,MSC"
"SP4,MSC"
"HSF2,MSC"
"TP53,MSC"
"MYBL2,MSC"
"NR3C1,MSC"
"PROX1,MSC"
"ZNF318,MSC"
"HHEX,MSC"
"KLF6,MSC"
"JUND,MSC"
"TFAP2A,MSC"
"HBP1,MSC"
"RFX5,MSC"
"NFIC,MSC"
"NANOG,MSC"
"TEAD2,MSC"
"MEF2A,MSC"
"PGR,MSC"
"RUNX2,MSC"
"HOXA10,MSC"
"ZNF217,MSC"
"NR2F6,MSC"
"MEF2C,MSC"
"ZBED1,MSC"
"ZNF175,MSC"
"RXRA,MSC"
"HNF4G,MSC"
"TEAD1,MSC"
"MYCN,MSC"
"STAT6,MSC"
"YBX1,MSC"
"HNF1B,MSC"
"TBP,MSC"
"ONECUT1,MSC"
"FOXP1,MSC"
"KDM5B,MSC"
"SRF,MSC"
"MAZ,MSC"
"GRHL2,MSC"
"PAX6,MSC"
"TWIST1,MSC"
"GATA6,MSC"
"NR1H4,MSC"
"SP3,MSC"
"SMAD1,MSC"
"NR1I2,MSC"
"KLF1,MSC"
"PRDM1,MSC"
"YY1,MSC"
"KLF9,MSC"
"PBX3,MSC"
"STAT5A,MSC"
"SIX5,MSC"
"MYB,MSC"
"RARG,MSC"
"LHX2,MSC"
"REST,MSC"
"KLF3,MSC"
"TCF12,MSC"
"REL,MSC"
"PPARA,MSC"
"KMT2A,MSC"
"HOXA9,MSC"
"ZBTB33,MSC"
"MBD1,MSC"
"PPARD,MSC"
"VDR,MSC"
"RFX1,MSC"
"SMAD5,MSC"
"ZNF384,MSC"
"ZEB1,MSC"
"RELB,MSC"
"HINFP,MSC"
"JUNB,MSC"
"TWIST2,MSC"
"NFYC,MSC"
"ZNF207,MSC"
"WT1,MSC"
"GLI1,MSC"
"ZC3H8,MSC"
"ZZZ3,MSC"
"ZHX2,MSC"
"SOX9,MSC"
"MEF2D,MSC"
"RARB,MSC"
"TCF7,MSC"
"IRF2,MSC"
"TFDP1,MSC"
"NR5A1,MSC"
"IRF8,MSC"
"GLI3,MSC"
"PAX2,MSC"
"HMGA1,MSC"
"MYC,Megakaryocyte"
"SMAD5,Megakaryocyte"
"NFAT5,Megakaryocyte"
"ZBED1,Megakaryocyte"
"STAT4,Megakaryocyte"
"HIVEP2,Megakaryocyte"
"TEAD2,Megakaryocyte"
"ZBTB33,Megakaryocyte"
"PITX1,Megakaryocyte"
"STAT5A,Megakaryocyte"
"PAX5,Megakaryocyte"
"ZNF207,Megakaryocyte"
"ZNF382,Megakaryocyte"
"RFX5,Megakaryocyte"
"ZFX,Megakaryocyte"
"SIX5,Megakaryocyte"
"STAT2,Megakaryocyte"
"HOXA10,Megakaryocyte"
"SPI1,Megakaryocyte"
"HIC1,Megakaryocyte"
"ZBTB16,Megakaryocyte"
"NFKB1,Megakaryocyte"
"VDR,Megakaryocyte"
"PAX6,Megakaryocyte"
"USF2,Megakaryocyte"
"ZZZ3,Megakaryocyte"
"ZNF589,Megakaryocyte"
"NFATC1,Megakaryocyte"
"ZNF83,Megakaryocyte"
"MYB,Megakaryocyte"
"MAF,Megakaryocyte"
"NR1H2,Megakaryocyte"
"MYNN,Megakaryocyte"
"STAT6,Megakaryocyte"
"NRF1,Megakaryocyte"
"KLF1,Megakaryocyte"
"IRF2,Megakaryocyte"
"MBD4,Megakaryocyte"
"ZHX1,Megakaryocyte"
"MAX,Megakaryocyte"
"NFYC,Megakaryocyte"
"NR5A1,Megakaryocyte"
"NFIA,Megakaryocyte"
"PBX3,Megakaryocyte"
"SP1,Megakaryocyte"
"MSX2,Megakaryocyte"
"MXI1,Megakaryocyte"
"MYBL1,Megakaryocyte"
"SOX9,Megakaryocyte"
"MEF2D,Megakaryocyte"
"SRF,Megakaryocyte"
"HBP1,Megakaryocyte"
