"V1"
"ZNF589,Myeloid"
"KLF5,Myeloid"
"SREBF1,Myeloid"
"NR1I2,Myeloid"
"E2F5,Myeloid"
"ZFX,Myeloid"
"ZHX1,Myeloid"
"KLF13,Myeloid"
"FOXK1,Myeloid"
"NRF1,Myeloid"
"FOXF2,Myeloid"
"STAT4,Myeloid"
"HIC1,Myeloid"
"ELK4,Myeloid"
"HSF2,Myeloid"
"NR1H2,Myeloid"
"STAT5A,Myeloid"
"WT1,Myeloid"
"USF1,Myeloid"
"IRF9,Myeloid"
"STAT6,Myeloid"
"NFKB1,Myeloid"
"TGIF2,Myeloid"
"ELK1,Myeloid"
"E2F7,Myeloid"
"MYNN,Myeloid"
"SP4,Myeloid"
"HOXA10,Myeloid"
"TFDP1,Myeloid"
"E2F4,Myeloid"
"ZHX2,Myeloid"
"HMGN3,Myeloid"
"STAT2,Myeloid"
"MXI1,Myeloid"
"SP1,Myeloid"
"IRF1,Myeloid"
"USF2,Myeloid"
"IRF2,Myeloid"
"ZNF318,Myeloid"
"SMAD1,Myeloid"
"TBP,Myeloid"
"HIF1A,Myeloid"
"KLF1,Myeloid"
"ZNF274,Neural"
"FOXK1,Neural"
"NFE2,Neural"
"FOXK2,Neural"
"KLF1,Neural"
"ZEB2,Neural"
"IRF2,Neural"
"NFE2L1,Neural"
"GFI1B,Neural"
"HMBOX1,Neural"
"NFE2L2,Neural"
"NR5A1,Neural"
"EGR2,Neural"
"SOX6,Neural"
"IKZF1,Neural"
"ZNF197,Neural"
"MTF1,Neural"
"E2F5,Neural"
"MITF,Neural"
"FOS,Neural"
"ZNF644,Neural"
"HBP1,Neural"
"MSX2,Neural"
"NEUROD1,Neural"
"THAP11,Neural"
"HHEX,Neural"
"KMT2B,Neural"
"MXI1,Neural"
"ZNF318,Neural"
"PAX3,Neural"
"THAP1,Neural"
"MYNN,Neural"
"ZNF83,Neural"
"MYCN,Neural"
"TFDP1,Neural"
"FOXO4,Neural"
"KLF8,Neural"
"ZNF584,Neural"
"FOXJ2,Neural"
"KLF13,Neural"
"ZNF382,Neural"
"ZNF175,Neural"
"PRDM1,Neural"
"SOX13,Neural"
"HOXA10,Neural"
"ZNF24,Neural"
"ZNF384,Neural"
"MBD1,Neural"
"ZNF589,Neural"
"TGIF2,Neural"
"HOXA1,Neural"
"TCF7,Neural"
"HINFP,Neural"
"PITX1,Neural"
"HIF1A,Neural"
"ZNF639,Neural"
"ZBTB11,Neural"
"SPDEF,Neural"
"TBP,Neural"
"NRF1,Neural"
"STAT1,Neural"
"PAX2,Neural"
"USF2,Neural"
"TFCP2,Neural"
"E2F6,Neural"
"NR2C2,Neural"
"ELK1,Neural"
"HSF2,Neural"
"FOXM1,Neural"
"ELF5,Neural"
"ZHX1,Neural"
